X,Y,Donjek_asp,northness,profilecur,tangential,Sx_G2_d200,Sx_G13_d20,Donjek_slo,DonjekDEM_,Sx_G4_d200
598720.201006104,6755490.13841669,329.93143,0.11765,0.00055,0.00109,2.53000,2.86000,7.81308,2171.00000,0.40000
598689.622396459,6755482.38907247,329.93143,0.11765,0.00102,-0.00042,3.04000,4.29000,7.81308,2168.00000,3.04000
598664.705828224,6755473.42816038,339.77515,0.11765,0.00075,0.00130,1.27000,2.86000,7.21260,2171.00000,1.01000
598638.199712722,6755461.91115523,322.35239,0.11781,-0.00041,0.00124,1.77000,4.29000,7.86493,2168.00000,0.00000
598640.211425342,6755543.20046951,341.56506,0.13910,0.00017,0.00024,3.04000,4.29000,8.43166,2160.00000,3.04000
598660.343148057,6755558.71486417,341.56506,0.12091,0.00017,0.00024,3.04000,4.29000,8.43166,2160.00000,3.04000
598689.603006372,6755572.1271538,343.17859,0.13307,-0.00258,-0.00005,5.05000,3.58000,7.99106,2155.00000,5.05000
598717.950486612,6755584.41175966,343.17859,0.14507,-0.00258,-0.00005,5.05000,3.58000,7.99106,2155.00000,5.05000
598745.792430338,6755594.66564327,337.98871,0.15136,-0.00328,-0.00137,6.05000,8.09000,9.00212,2156.00000,6.05000
598774.502883526,6755605.10524453,1.16914,0.15136,0.00057,0.00477,3.04000,19.44000,8.70758,2156.00000,1.59000
598802.458009885,6755616.43260784,22.47943,0.17786,-0.00189,-0.00110,9.04000,25.03000,11.09792,2151.00000,9.04000
598830.589051293,6755580.96905254,14.65675,0.20782,0.00265,0.00355,4.04000,18.44000,11.85743,2163.00000,4.04000
598834.289285809,6755551.05348242,2.38594,0.20782,0.00169,0.00095,5.05000,14.83000,8.53806,2168.00000,5.05000
598833.521116621,6755522.05306528,2.38594,0.19906,0.00169,0.00095,5.05000,14.83000,8.53806,2168.00000,5.05000
598835.226291521,6755491.68892098,354.55966,0.14816,-0.00143,-0.00206,7.05000,9.74000,7.51078,2171.00000,7.05000
598838.657954697,6755461.11890336,351.86990,0.14190,0.00108,-0.00110,4.04000,3.58000,7.55237,2178.00000,4.04000
598836.009126539,6755431.30218627,344.05460,0.14190,-0.00138,-0.00128,5.05000,5.71000,7.77295,2182.00000,5.05000
598834.800544765,6755401.97267527,344.05460,0.14183,-0.00138,-0.00128,5.05000,5.71000,7.77295,2182.00000,5.05000
598835.208161791,6755371.69281468,334.79889,0.10835,0.00147,-0.00128,3.04000,5.71000,6.69739,2188.00000,3.04000
598835.546378808,6755342.8232753,329.03625,0.11125,-0.00228,-0.00205,3.04000,6.42000,6.23939,2190.00000,3.04000
598835.004266309,6755312.72376809,326.30994,0.11125,0.00090,-0.00029,2.02000,6.42000,6.42860,2196.00000,2.02000
598833.880741614,6755280.91735648,326.30994,0.09579,0.00090,-0.00029,2.02000,6.42000,6.42860,2196.00000,2.02000
598832.708669324,6755251.12237705,329.03625,0.05888,-0.00041,-0.00208,4.04000,7.13000,5.20577,2198.00000,4.04000
598834.327309975,6755221.30954789,340.20111,0.05899,0.00034,-0.00034,1.52000,5.71000,4.74657,2202.00000,0.00000
598835.076487064,6755197.04640826,332.52557,0.05899,0.00013,0.00319,2.02000,4.07000,5.03227,2207.00000,-1.19000
598783.769579657,6755281.46771986,331.26019,0.09629,-0.00004,0.00004,2.02000,5.00000,6.30478,2193.00000,1.01000
598797.897256096,6755283.33356041,331.26019,0.09316,-0.00004,0.00004,2.02000,5.00000,6.30478,2193.00000,1.01000
598824.393512521,6755275.81663413,329.03625,0.09579,-0.00041,-0.00208,4.04000,7.13000,5.20577,2198.00000,4.04000
598854.802773564,6755265.07017807,297.18109,0.05888,-0.00176,-0.00131,1.01000,9.93000,7.40573,2201.00000,1.01000
598882.982392797,6755255.91592053,303.69006,0.07432,0.00084,0.00162,0.00000,3.58000,7.70016,2208.00000,-2.38000
598910.72919935,6755246.3311994,303.69006,0.09927,0.00084,0.00162,0.00000,3.58000,7.70016,2208.00000,-2.38000
598941.602527545,6755236.85624054,310.60129,0.09927,0.00149,0.00283,-0.68000,3.58000,6.57401,2216.00000,-2.78000
598966.875854629,6755227.84161455,317.12109,0.08688,-0.00024,-0.00038,0.00000,5.71000,6.80923,2217.00000,-1.01000
598997.226446056,6755216.97367918,317.12109,0.09299,-0.00024,-0.00038,0.00000,5.71000,6.80923,2217.00000,-1.01000
599025.29307627,6755208.0402984,316.97491,0.10545,-0.00002,0.00064,0.00000,4.29000,7.30768,2221.00000,0.00000
599053.28213485,6755197.9016118,323.74615,0.10545,0.00123,0.00124,1.01000,2.15000,6.63125,2229.00000,1.01000
599082.077611776,6755187.69828913,328.57043,0.11153,-0.00142,0.00021,1.52000,3.93000,7.51078,2230.00000,0.00000
599110.453613799,6755174.79767174,328.57043,0.13590,-0.00142,0.00021,1.52000,3.93000,7.51078,2230.00000,0.00000
599138.019903522,6755167.25404779,333.43494,0.13590,-0.00245,-0.00016,3.04000,7.54000,8.73964,2232.00000,3.04000
599166.416617338,6755157.62654267,336.44775,0.13896,0.00259,-0.00016,1.52000,6.99000,7.57308,2242.00000,0.00000
599194.5062879,6755147.33717261,336.44775,0.10541,0.00259,-0.00016,1.52000,6.99000,7.57308,2242.00000,0.00000
599224.5272127,6755135.2818455,327.09476,0.12388,0.00291,0.00035,1.01000,8.92000,7.21260,2245.00000,1.01000
599252.405842443,6755128.76304653,338.19861,0.12388,0.00413,0.00323,0.00000,10.01000,7.66758,2249.00000,-1.92000
599281.058815556,6755120.67399812,356.63354,0.15738,0.00385,0.00161,0.00000,12.05000,9.07075,2250.00000,-0.40000
599310.133214177,6755109.51206864,322.43140,0.08030,-0.00172,0.00215,0.34000,10.83000,5.85281,2252.00000,-1.01000
599335.395299061,6755098.54661474,335.37643,0.14800,0.00148,0.00259,0.51000,12.17000,9.36965,2257.00000,-2.38000
599353.634778182,6755089.28334794,335.37643,0.09901,0.00148,0.00259,0.51000,12.17000,9.36965,2257.00000,-2.38000
599091.432927718,6754915.2436714,322.59464,0.03417,-0.00030,-0.00156,4.04000,4.97000,7.61843,2250.00000,4.04000
599068.033840089,6754899.00075622,332.35403,0.10531,-0.00202,-0.00206,4.04000,5.71000,8.42796,2246.00000,4.04000
599042.131480027,6754882.7588991,332.35403,0.12983,-0.00202,-0.00206,4.04000,5.71000,8.42796,2246.00000,4.04000
599015.48365794,6754865.99706494,331.18921,0.12375,-0.00046,0.00006,3.79000,5.71000,8.11897,2250.00000,3.04000
598990.465029517,6754850.97695972,320.19443,0.12375,-0.00052,0.00053,5.30000,5.00000,8.33130,2247.00000,0.40000
598965.382401266,6754835.20878971,326.30994,0.11131,0.00153,0.00090,9.29000,3.58000,8.96414,2253.00000,2.02000
598940.99368108,6754820.11890569,331.55707,0.14786,-0.00102,-0.00224,11.25000,8.53000,9.68100,2247.00000,6.33000
598918.119058693,6754802.7161734,340.82098,0.14786,-0.00051,0.00073,13.42000,5.00000,8.65386,2246.00000,7.90000
598890.645536712,6754787.4986221,251.56505,-0.03110,-0.00060,0.00848,16.96000,4.29000,5.64371,2252.00000,8.28000
598985.288178405,6754984.71810017,308.88449,0.04969,-0.00002,-0.00101,2.28000,8.53000,7.09409,2235.00000,1.01000
598971.391375761,6754987.13955378,308.88449,0.07753,-0.00002,-0.00101,2.28000,8.53000,7.09409,2235.00000,1.01000
598947.394724021,6754976.99974365,315.00000,0.07753,0.00107,0.00139,4.55000,5.71000,7.30339,2233.00000,0.00000
598913.847930614,6754974.42140699,309.47247,0.08989,-0.00085,-0.00099,8.30000,8.53000,7.83706,2227.00000,2.02000
598884.904287035,6754979.36931588,309.47247,0.08668,-0.00085,-0.00099,8.30000,8.53000,7.83706,2227.00000,2.02000
598853.329021708,6754986.65550691,316.78992,0.10211,-0.00043,-0.00183,12.22000,7.13000,8.05334,2223.00000,4.04000
598827.587801077,6754994.36603503,350.75391,0.04661,-0.00332,-0.00446,19.25000,7.13000,7.75280,2218.00000,11.00000
598797.860850889,6755003.75761261,337.83365,0.04676,-0.00094,-0.00113,21.03000,3.58000,5.20577,2215.00000,8.28000
598771.013352938,6755014.5913903,337.83365,0.08403,-0.00094,-0.00113,21.03000,3.58000,5.20577,2215.00000,8.28000
598742.791945184,6755027.43022022,340.46335,0.09637,0.00015,0.00026,25.10000,2.08000,5.86899,2215.00000,14.39000
598718.129846691,6755039.64125002,8.97263,0.08398,0.00008,-0.00132,30.07000,1.97000,6.85526,2214.00000,23.60000
598695.589517712,6755062.45337924,344.05460,0.13004,0.00125,-0.00004,26.74000,2.25000,7.77295,2210.00000,17.69000
598674.430561782,6755083.48109027,353.92755,0.10840,-0.00212,-0.00443,27.14000,5.71000,8.40205,2200.00000,17.69000
598652.790921235,6755105.3396926,353.92755,0.14530,-0.00212,-0.00443,27.14000,5.71000,8.40205,2200.00000,17.69000
598637.316018589,6755125.64455211,3.17983,0.06848,-0.00156,0.00055,28.14000,3.58000,6.42860,2197.00000,21.91000
598618.824380246,6755153.77629694,3.17983,0.12088,-0.00156,0.00055,28.14000,3.58000,6.42860,2197.00000,21.91000
598602.609055982,6755180.70863397,341.56506,0.12088,0.00227,-0.00148,24.89000,5.00000,7.32055,2193.00000,14.76000
598589.277955178,6755206.75418648,1.27303,0.15408,-0.00088,-0.00096,26.13000,4.29000,8.00668,2185.00000,21.22000
598579.238595184,6755233.94334447,1.27303,0.07479,-0.00088,-0.00096,26.13000,4.29000,8.00668,2185.00000,21.22000
598574.629292,6755265.01135197,4.76364,0.07479,-0.00276,0.00112,23.63000,3.82000,4.30396,2181.00000,14.02000
598569.109143171,6755294.14001494,332.35403,0.06545,0.00373,0.00144,19.70000,2.81000,4.23690,2181.00000,6.33000
598560.369790264,6755323.81191987,323.13010,0.09923,0.00085,0.00037,15.32000,3.09000,7.12502,2176.00000,3.57000
598563.805092862,6755354.1560548,323.13010,0.08989,0.00085,0.00037,15.32000,3.09000,7.12502,2176.00000,3.57000
598576.134729875,6755388.14917484,315.00000,0.08989,0.00056,0.00026,11.49000,5.00000,7.30339,2172.00000,1.19000
598508.413675126,6755487.0539958,311.18591,0.09006,0.00071,0.00031,12.22000,5.00000,7.56894,2155.00000,3.97000
598485.365319723,6755487.14489913,311.18591,0.08674,0.00071,0.00031,12.22000,5.00000,7.56894,2155.00000,3.97000
598456.955841791,6755475.93138555,336.80139,0.10222,0.00078,-0.00224,22.34000,5.71000,8.12665,2155.00000,12.13000
598428.111446143,6755465.03503547,12.65256,0.12993,-0.00058,-0.00187,27.34000,3.58000,8.91902,2154.00000,22.93000
598400.269944866,6755453.71870927,12.65256,0.15127,-0.00058,-0.00187,27.34000,3.58000,8.91902,2154.00000,22.93000
598373.198319102,6755442.85665464,33.69007,0.18291,-0.00198,-0.00077,32.47000,1.40000,12.69930,2157.00000,29.32000
598374.64383993,6755431.12996538,41.24827,0.18291,-0.00246,-0.00018,35.43000,-0.56000,15.11830,2165.00000,31.68000
598400.318623693,6755417.62326522,21.80141,0.15408,-0.00103,-0.00202,30.07000,2.25000,9.55259,2160.00000,25.24000
598427.650289822,6755407.56505996,21.80141,0.12093,-0.00103,-0.00202,30.07000,2.25000,9.55259,2160.00000,25.24000
598457.223404004,6755398.10632411,355.60129,0.12093,-0.00008,-0.00074,27.14000,3.09000,6.96898,2165.00000,21.57000
598485.563098964,6755388.76683633,343.61047,0.09629,0.00028,-0.00091,24.26000,4.29000,6.31977,2166.00000,9.83000
598519.058629765,6755377.26205351,343.61047,0.09308,0.00028,-0.00091,24.26000,4.29000,6.31977,2166.00000,9.83000
598545.443610148,6755368.47504756,321.34021,0.08989,-0.00031,-0.00072,18.79000,5.71000,6.84608,2168.00000,3.57000
598570.170923235,6755360.01700381,315.00000,0.08989,0.00056,0.00026,11.49000,5.00000,7.30339,2172.00000,1.19000
598597.365004221,6755350.80139138,323.13010,0.07455,0.00085,0.00037,15.32000,3.09000,7.12502,2176.00000,3.57000
598627.642709255,6755342.13537814,323.53076,0.06840,0.00062,-0.00104,9.78000,4.29000,5.10736,2178.00000,3.04000
598657.727972422,6755328.195253,312.51044,0.06840,-0.00123,-0.00000,5.80000,5.71000,5.80943,2180.00000,0.64000
598686.373418022,6755317.64968133,311.18591,0.09927,0.00041,0.00165,2.78000,5.71000,7.56894,2188.00000,-1.19000
598713.750178951,6755282.91565575,311.18591,0.09923,0.00041,0.00165,2.78000,5.71000,7.56894,2188.00000,-1.19000
598745.959864678,6755245.31049172,321.34021,0.09322,-0.00078,-0.00066,3.04000,5.71000,6.84608,2194.00000,3.04000
598791.007663481,6755212.56781014,323.13010,0.07786,0.00135,0.00196,2.53000,3.09000,5.35582,2202.00000,-1.01000
598826.135705865,6755175.11447786,332.52557,0.08998,0.00013,0.00319,2.02000,4.07000,5.03227,2207.00000,-1.19000
598834.514256064,6755160.42560165,332.52557,0.08998,0.00013,0.00319,2.02000,4.07000,5.03227,2207.00000,-1.19000
598836.44626175,6755131.08690251,330.94540,0.11457,-0.00090,0.00092,4.30000,5.00000,7.33339,2209.00000,3.04000
598836.020467172,6755102.5711559,325.88553,0.08393,0.00129,0.00056,5.55000,4.51000,6.67385,2214.00000,0.00000
598837.007306181,6755071.95817363,301.75946,0.08393,0.00076,0.00132,10.27000,4.49000,4.41344,2217.00000,-0.40000
598836.63769691,6755042.84670784,301.75946,0.05914,0.00076,0.00132,10.27000,4.49000,4.41344,2217.00000,-0.40000
598836.053850656,6755010.95843635,311.42365,0.04661,-0.00037,-0.00192,15.09000,6.42000,4.05256,2217.00000,5.05000
598836.338643066,6754982.11448579,350.75391,0.10211,-0.00332,-0.00446,19.25000,7.13000,7.75280,2218.00000,11.00000
598836.062137824,6754952.4700775,354.17365,0.10211,0.00178,-0.00223,21.91000,3.93000,8.75030,2227.00000,12.89000
598836.152871212,6754921.61560189,354.17365,0.14501,0.00178,-0.00223,21.91000,3.93000,8.75030,2227.00000,12.89000
598837.978484591,6754891.00800285,347.61923,0.12392,-0.00034,0.00035,25.31000,2.86000,7.47314,2233.00000,15.13000
598838.143490477,6754861.80858208,1.08092,0.12397,-0.00096,-0.00086,29.50000,2.25000,9.40589,2238.00000,19.83000
598839.520947896,6754831.86777813,24.14554,0.12397,-0.00213,-0.00146,32.11000,1.69000,11.23433,2244.00000,24.26000
598859.280789877,6754808.31529006,350.75391,0.13315,0.00031,-0.00155,23.20000,2.86000,7.75280,2244.00000,13.27000
598880.615360841,6754792.73797641,251.56505,0.14211,-0.00060,0.00848,16.96000,4.29000,5.64371,2252.00000,8.28000
599111.723368201,6754559.40031783,11.82149,0.05283,-0.00568,-0.00577,31.38000,8.53000,7.81709,2281.00000,23.60000
599151.42998543,6754601.20032822,329.03625,0.11169,0.00043,0.00184,15.09000,2.86000,7.26894,2283.00000,5.94000
599203.781198284,6754640.18380306,325.00800,0.12357,-0.00100,-0.00145,5.05000,8.53000,8.67539,2281.00000,3.04000
599241.426720393,6754685.26269996,335.13629,0.12687,-0.00061,0.00041,2.70000,5.00000,8.03782,2280.00000,1.19000
599285.626087534,6754726.3426931,326.68936,0.10845,-0.00046,0.00006,2.53000,6.42000,7.45635,2278.00000,2.02000
599325.123278983,6754768.33157476,295.90649,0.05274,-0.00156,-0.00172,1.77000,8.53000,6.93280,2277.00000,1.01000
599369.030229506,6754812.03977756,337.61987,0.10556,0.00057,0.00232,0.25000,6.32000,6.55482,2280.00000,-1.99000
599412.743332876,6754854.22202162,286.69925,0.03718,-0.00505,-0.00271,5.05000,18.00000,7.43530,2275.00000,5.05000
599457.396812242,6754894.61061222,300.61859,0.08922,-0.00220,0.00124,-1.01000,9.93000,10.08922,2282.00000,-1.59000
599500.117679421,6754935.00944388,326.68936,0.10845,-0.00142,0.00186,-1.01000,10.31000,7.45635,2283.00000,-1.01000
599734.210724615,6754767.81772308,329.67639,0.16266,-0.00044,-0.00036,2.02000,10.31000,10.86167,2320.00000,1.01000
599770.264580008,6754721.39619639,323.13010,0.17096,-0.00044,-0.00015,-2.02000,8.53000,12.33909,2331.00000,-2.02000
599805.509043726,6754674.12754857,268.36340,0.06214,-0.00045,-0.00182,-3.04000,7.13000,6.24444,2341.00000,-3.04000
599841.616659063,6754625.5936779,289.98309,0.04947,0.00248,0.00159,-5.39000,6.42000,8.32382,2350.00000,-6.05000
599876.848186399,6754576.66697777,263.99100,-0.03110,0.00285,0.00207,-5.80000,4.85000,6.80923,2351.00000,-6.72000
599982.128484517,6754431.08006075,246.80141,0.01558,0.00214,0.00150,-5.05000,7.13000,9.45833,2363.00000,-8.28000
600017.428448931,6754382.27108571,253.30075,-0.03719,0.00286,-0.00105,-4.55000,5.32000,7.43530,2366.00000,-7.05000
600052.829481939,6754333.20271984,248.19859,-0.03731,0.00006,0.00056,-4.30000,7.13000,5.76572,2368.00000,-6.33000
600122.790459006,6754236.20284343,266.98721,-0.00931,-0.00018,-0.00148,-2.53000,7.13000,6.78145,2375.00000,-3.97000
600158.200997132,6754187.2990847,266.63354,-0.01550,-0.00235,0.00155,0.00000,11.31000,6.07533,2375.00000,0.00000
600193.010746425,6754139.51875636,264.80557,0.00311,-0.00144,-0.00390,-1.01000,12.68000,7.86096,2377.00000,-1.01000
600228.416128803,6754090.65719899,273.36646,-0.01247,0.00133,-0.00011,-3.04000,6.71000,6.07533,2385.00000,-3.04000
600263.308324095,6754042.36107944,286.92749,0.03110,-0.00025,-0.00266,-1.01000,5.71000,4.29657,2387.00000,-1.01000
600440.261032276,6753915.86799234,281.97614,0.03417,0.00150,0.00076,-8.05000,4.49000,6.01787,2416.00000,-8.05000
600476.679344447,6753930.4700847,288.43494,0.03417,-0.00148,-0.00057,-2.02000,8.53000,6.20388,2413.00000,-2.02000
600504.398697056,6753984.14984826,298.81079,0.06806,0.00197,0.00273,-4.04000,3.12000,8.11897,2419.00000,-3.97000
600527.179556376,6754039.51251333,317.29059,0.02182,-0.00039,-0.00106,2.02000,5.71000,6.30978,2417.00000,2.02000
600549.560151099,6754094.60619012,305.53766,0.04672,0.00142,0.00293,-2.36000,2.81000,4.61074,2416.00000,-3.20000
600572.174535549,6754151.14967066,309.55966,0.01247,-0.00041,-0.00083,2.02000,5.71000,5.32616,2414.00000,2.02000
600594.630589521,6754207.11635691,290.55603,0.01872,-0.00042,-0.00083,0.00000,4.29000,3.05669,2411.00000,0.00000
600616.680655167,6754262.37135088,302.47119,0.01560,-0.00134,-0.00053,-0.51000,2.86000,2.33323,2412.00000,-0.64000
600639.382229353,6754317.48989534,322.59464,0.01873,0.00063,-0.00125,2.02000,5.71000,3.82613,2411.00000,2.02000
600639.062985174,6754462.56117823,196.38954,-0.05304,0.00202,0.00130,-1.52000,2.26000,3.16952,2409.00000,-1.99000
600596.767488712,6754472.21130312,225.00000,-0.00000,-0.00010,0.00115,-1.52000,2.86000,2.02487,2407.00000,-1.99000
600537.506020496,6754460.83816579,267.51044,0.01866,0.00254,0.00264,-2.53000,1.97000,4.11493,2407.00000,-3.97000
600478.596583554,6754450.50105949,299.05463,0.03119,-0.00004,0.00128,-1.77000,5.71000,3.68177,2399.00000,-1.28000
600420.458023944,6754440.53703757,303.69006,0.03119,0.00111,0.00054,0.00000,3.58000,3.86754,2397.00000,0.00000
600360.982563855,6754430.32563784,267.27368,0.04672,0.00178,0.00300,-2.36000,3.47000,3.75889,2397.00000,-4.36000
600302.495984421,6754420.02493892,275.19443,-0.00312,0.00026,-0.00047,-2.02000,5.71000,3.94906,2389.00000,-2.78000
600243.399199108,6754410.08363583,278.97263,0.00936,-0.00052,0.00135,-2.53000,3.47000,3.43994,2387.00000,-3.04000
600184.630770808,6754400.12092805,265.60129,-0.00000,0.00134,0.00070,-4.04000,5.71000,6.96898,2381.00000,-5.15000
600124.219344226,6754389.72545358,276.34021,-0.01864,-0.00184,-0.00186,-1.01000,8.53000,6.45795,2374.00000,-1.01000
600065.15450288,6754379.42977879,254.74489,0.00312,0.00048,-0.00069,-4.04000,5.54000,4.07606,2369.00000,-4.04000
600006.390419582,6754369.39499915,253.30075,-0.03719,0.00286,-0.00105,-4.55000,5.32000,7.43530,2366.00000,-7.05000
599948.645770534,6754360.24405359,257.73523,-0.03699,0.00004,-0.00334,-2.78000,9.93000,8.36862,2352.00000,-5.05000
599888.696630047,6754349.11644337,272.60257,0.00619,-0.00147,0.00047,-0.51000,9.93000,7.83706,2347.00000,-3.57000
599828.310550305,6754338.5348254,273.81409,-0.00310,-0.00045,-0.00119,2.36000,8.53000,8.02227,2336.00000,1.99000
599769.308172327,6754328.73910076,287.24146,0.02800,-0.00143,-0.00146,5.05000,7.83000,5.42050,2331.00000,3.57000
599712.347447703,6754318.25293119,6.63251,0.05616,-0.00084,0.00148,5.05000,3.37000,7.70422,2335.00000,5.05000
599651.643768893,6754307.74846021,351.02737,0.11790,0.00041,0.00021,3.54000,1.97000,6.85526,2335.00000,1.01000
599593.786477948,6754296.9752327,322.76517,0.09316,-0.00037,-0.00108,13.90000,7.13000,5.60432,2330.00000,1.01000
599534.814389591,6754347.56907202,345.96375,0.09947,0.00116,0.00007,14.85000,2.86000,5.88513,2326.00000,0.00000
599539.259264219,6754399.92026993,338.19861,0.04989,-0.00154,-0.00197,7.30000,5.71000,5.76572,2320.00000,6.05000
599564.612942034,6754458.51191034,348.69006,0.03123,-0.00123,-0.00022,2.02000,5.89000,1.82533,2317.00000,2.02000
599585.911076963,6754510.43937733,280.00800,0.01560,0.00079,-0.00017,1.27000,5.87000,3.08788,2317.00000,1.01000
599609.59899423,6754566.77994607,275.71057,0.00624,0.00027,0.00015,-0.76000,7.21000,3.59413,2319.00000,-2.02000
599632.95989483,6754621.6708845,276.34021,-0.01241,-0.00054,-0.00028,-0.76000,7.83000,4.85245,2318.00000,-2.02000
599656.935581926,6754676.85112447,268.36340,0.04668,0.00055,-0.00015,-2.53000,7.21000,6.24444,2323.00000,-4.47000
599680.150252293,6754730.99122685,316.90915,0.09603,-0.00127,-0.00119,3.04000,11.31000,7.55652,2321.00000,3.04000
599703.910379915,6754786.02888609,336.25049,0.16266,0.00145,-0.00006,1.01000,8.92000,9.68737,2318.00000,1.01000
599849.607276404,6754615.70263763,289.98309,0.04947,0.00248,0.00159,-5.39000,6.42000,8.32382,2350.00000,-6.05000
599802.294003449,6754580.27102404,273.65222,0.00927,-0.00148,0.00213,-5.05000,9.93000,8.37234,2344.00000,-6.38000
599763.721468187,6754535.92535285,251.56505,-0.03724,-0.00114,0.00157,-2.78000,7.83000,6.76286,2338.00000,-4.04000
